filename,label
說話_A／說／講\0033_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0033_w1.npy,說話_A／說／講
說話_A／說／講\0033_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0033_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0033_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0033_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0033_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0033_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0033_w2.npy,說話_A／說／講
說話_A／說／講\0033_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0033_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0033_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0033_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0033_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0033_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0034_w0.npy,說話_A／說／講
說話_A／說／講\0034_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0034_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0034_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0034_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0034_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0034_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0034_w1.npy,說話_A／說／講
說話_A／說／講\0034_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0034_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0034_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0034_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0034_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0034_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0034_w2.npy,說話_A／說／講
說話_A／說／講\0034_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0034_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0034_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0034_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0034_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0034_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0035_w0.npy,說話_A／說／講
說話_A／說／講\0035_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0035_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0035_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0035_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0035_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0035_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0035_w1.npy,說話_A／說／講
說話_A／說／講\0035_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0035_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0035_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0035_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0035_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0035_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0035_w2.npy,說話_A／說／講
說話_A／說／講\0035_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0035_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0035_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0035_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0035_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0035_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0036_w0.npy,說話_A／說／講
說話_A／說／講\0036_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0036_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0036_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0036_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0036_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0036_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0036_w1.npy,說話_A／說／講
說話_A／說／講\0036_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0036_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0036_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0036_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0036_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0036_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0036_w2.npy,說話_A／說／講
說話_A／說／講\0036_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0036_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0036_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0036_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0036_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0036_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0037_w0.npy,說話_A／說／講
說話_A／說／講\0037_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0037_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0037_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0037_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0037_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0037_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0037_w1.npy,說話_A／說／講
說話_A／說／講\0037_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0037_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0037_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0037_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0037_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0037_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0037_w2.npy,說話_A／說／講
說話_A／說／講\0037_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0037_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0037_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0037_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0037_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0037_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0038_w0.npy,說話_A／說／講
說話_A／說／講\0038_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0038_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0038_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0038_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0038_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0038_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0038_w1.npy,說話_A／說／講
說話_A／說／講\0038_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0038_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0038_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0038_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0038_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0038_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0038_w2.npy,說話_A／說／講
說話_A／說／講\0038_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0038_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0038_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0038_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0038_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0038_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0039_w0.npy,說話_A／說／講
說話_A／說／講\0039_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0039_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0039_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0039_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0039_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0039_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0039_w1.npy,說話_A／說／講
說話_A／說／講\0039_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0039_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0039_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0039_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0039_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0039_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0039_w2.npy,說話_A／說／講
說話_A／說／講\0039_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0039_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0039_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0039_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0039_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0039_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0040_w0.npy,說話_A／說／講
說話_A／說／講\0040_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0040_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0040_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0040_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0040_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0040_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0040_w1.npy,說話_A／說／講
說話_A／說／講\0040_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0040_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0040_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0040_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0040_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0040_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0040_w2.npy,說話_A／說／講
說話_A／說／講\0040_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0040_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0040_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0040_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0040_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0040_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0041_w0.npy,說話_A／說／講
說話_A／說／講\0041_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0041_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0041_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0041_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0041_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0041_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0041_w1.npy,說話_A／說／講
說話_A／說／講\0041_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0041_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0041_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0041_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0041_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0041_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0041_w2.npy,說話_A／說／講
說話_A／說／講\0041_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0041_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0041_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0041_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0041_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0041_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0042_w0.npy,說話_A／說／講
說話_A／說／講\0042_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0042_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0042_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0042_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0042_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0042_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0042_w1.npy,說話_A／說／講
說話_A／說／講\0042_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0042_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0042_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0042_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0042_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0042_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0042_w2.npy,說話_A／說／講
說話_A／說／講\0042_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0042_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0042_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0042_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0042_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0042_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0043_w0.npy,說話_A／說／講
說話_A／說／講\0043_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0043_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0043_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0043_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0043_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0043_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0043_w1.npy,說話_A／說／講
說話_A／說／講\0043_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0043_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0043_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0043_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0043_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0043_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0043_w2.npy,說話_A／說／講
說話_A／說／講\0043_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0043_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0043_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0043_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0043_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0043_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0044_w0.npy,說話_A／說／講
說話_A／說／講\0044_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0044_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0044_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0044_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0044_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0044_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0044_w1.npy,說話_A／說／講
說話_A／說／講\0044_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0044_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0044_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0044_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0044_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0044_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0044_w2.npy,說話_A／說／講
說話_A／說／講\0044_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0044_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0044_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0044_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0044_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0044_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0045_w0.npy,說話_A／說／講
說話_A／說／講\0045_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0045_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0045_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0045_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0045_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0045_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0045_w1.npy,說話_A／說／講
說話_A／說／講\0045_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0045_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0045_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0045_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0045_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0045_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0045_w2.npy,說話_A／說／講
說話_A／說／講\0045_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0045_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0045_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0045_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0045_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0045_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0046_w0.npy,說話_A／說／講
說話_A／說／講\0046_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0046_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0046_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0046_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0046_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0046_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0046_w1.npy,說話_A／說／講
說話_A／說／講\0046_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0046_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0046_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0046_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0046_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0046_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0046_w2.npy,說話_A／說／講
說話_A／說／講\0046_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0046_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0046_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0046_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0046_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0046_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0047_w0.npy,說話_A／說／講
說話_A／說／講\0047_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0047_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0047_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0047_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0047_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0047_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0047_w1.npy,說話_A／說／講
說話_A／說／講\0047_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0047_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0047_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0047_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0047_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0047_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0047_w2.npy,說話_A／說／講
說話_A／說／講\0047_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0047_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0047_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0047_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0047_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0047_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0048_w0.npy,說話_A／說／講
說話_A／說／講\0048_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0048_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0048_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0048_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0048_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0048_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0048_w1.npy,說話_A／說／講
說話_A／說／講\0048_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0048_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0048_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0048_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0048_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0048_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0048_w2.npy,說話_A／說／講
說話_A／說／講\0048_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0048_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0048_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0048_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0048_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0048_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0049_w0.npy,說話_A／說／講
說話_A／說／講\0049_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0049_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0049_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0049_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0049_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0049_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0049_w1.npy,說話_A／說／講
說話_A／說／講\0049_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0049_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0049_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0049_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0049_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0049_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0049_w2.npy,說話_A／說／講
說話_A／說／講\0049_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0049_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0049_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0049_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0049_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0049_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0050_w0.npy,說話_A／說／講
說話_A／說／講\0050_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0050_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0050_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0050_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0050_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0050_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0050_w1.npy,說話_A／說／講
說話_A／說／講\0050_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0050_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0050_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0050_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0050_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0050_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0050_w2.npy,說話_A／說／講
說話_A／說／講\0050_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0050_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0050_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0050_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0050_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0050_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0051_w0.npy,說話_A／說／講
說話_A／說／講\0051_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0051_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0051_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0051_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0051_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0051_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0051_w1.npy,說話_A／說／講
說話_A／說／講\0051_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0051_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0051_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0051_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0051_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0051_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0051_w2.npy,說話_A／說／講
說話_A／說／講\0051_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0051_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0051_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0051_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0051_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0051_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0052_w0.npy,說話_A／說／講
說話_A／說／講\0052_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0052_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0052_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0052_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0052_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0052_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0052_w1.npy,說話_A／說／講
說話_A／說／講\0052_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0052_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0052_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0052_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0052_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0052_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0052_w2.npy,說話_A／說／講
說話_A／說／講\0052_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0052_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0052_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0052_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0052_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0052_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0053_w0.npy,說話_A／說／講
說話_A／說／講\0053_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0053_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0053_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0053_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0053_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0053_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0053_w1.npy,說話_A／說／講
說話_A／說／講\0053_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0053_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0053_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0053_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0053_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0053_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0053_w2.npy,說話_A／說／講
說話_A／說／講\0053_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0053_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0053_w2_fscale2.npy,說話_A／說／講
說話_A／說／講\0053_w2_noise0.npy,說話_A／說／講
說話_A／說／講\0053_w2_noise1.npy,說話_A／說／講
說話_A／說／講\0053_w2_noise2.npy,說話_A／說／講
說話_A／說／講\0054_w0.npy,說話_A／說／講
說話_A／說／講\0054_w0_fscale0.npy,說話_A／說／講
說話_A／說／講\0054_w0_fscale1.npy,說話_A／說／講
說話_A／說／講\0054_w0_fscale2.npy,說話_A／說／講
說話_A／說／講\0054_w0_noise0.npy,說話_A／說／講
說話_A／說／講\0054_w0_noise1.npy,說話_A／說／講
說話_A／說／講\0054_w0_noise2.npy,說話_A／說／講
說話_A／說／講\0054_w1.npy,說話_A／說／講
說話_A／說／講\0054_w1_fscale0.npy,說話_A／說／講
說話_A／說／講\0054_w1_fscale1.npy,說話_A／說／講
說話_A／說／講\0054_w1_fscale2.npy,說話_A／說／講
說話_A／說／講\0054_w1_noise0.npy,說話_A／說／講
說話_A／說／講\0054_w1_noise1.npy,說話_A／說／講
說話_A／說／講\0054_w1_noise2.npy,說話_A／說／講
說話_A／說／講\0054_w2.npy,說話_A／說／講
說話_A／說／講\0054_w2_fscale0.npy,說話_A／說／講
說話_A／說／講\0054_w2_fscale1.npy,說話_A／說／講
說話_A／說／講\0054_w2_fscale2.npy,說話_A／說／講
